"app","ts","event","project_id","source","ident","user_id","session_id","country","device_type","device_os","device_os_ver","device_browser","device_browser_ver","props","nums"
"seq-market","2024-04-15 02:30:03.454","BUY_ITEMS","0","","1","22c9aefb48bba7526ee2196b2cc34f0ac47ba689aa8f50c6b7","ad99554bcd1d6917","PT","desktop","windows","10.0","chrome","123.0.0.0","{""txnHash"":""0xc289218b8917c5fb670747fbf7d41b76b4d8d42a67e59f019032a4a48fa8a47e"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""601""}","{""currencyValueDecimal"":""148.44940635976187"",""currencyValueRaw"":""148449406359761880000""}"
"seq-market","2024-04-15 10:06:55.364","BUY_ITEMS","4974","","1","2fa8db297d3345effdef1cf8552fe3dd3c0b3e6879674569fd","0fe6a98c3269a57c","BR","desktop","windows","6.1","chrome","102.0.5005.61","{""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""215"",""txnHash"":""0x15de82a6cc780f7352920d56a81227567f5bd9ad65f497ff0b2c70948563442a"",""chainId"":""137""}","{""currencyValueDecimal"":""3.069520122951884"",""currencyValueRaw"":""3069520122951884300""}"
"seq-market","2024-04-15 10:06:55.364","BUY_ITEMS","4974","","1","2fa8db297d3345effdef1cf8552fe3dd3c0b3e6879674569fd","0fe6a98c3269a57c","BR","desktop","windows","6.1","chrome","102.0.5005.61","{""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""211"",""txnHash"":""0x15de82a6cc780f7352920d56a81227567f5bd9ad65f497ff0b2c70948563442a"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""1.0530147905777982"",""currencyValueRaw"":""1053014790577798100""}"
"seq-market","2024-04-15 10:06:55.364","BUY_ITEMS","4974","","1","2fa8db297d3345effdef1cf8552fe3dd3c0b3e6879674569fd","0fe6a98c3269a57c","BR","desktop","windows","6.1","chrome","102.0.5005.61","{""tokenId"":""210"",""txnHash"":""0x15de82a6cc780f7352920d56a81227567f5bd9ad65f497ff0b2c70948563442a"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":""""}","{""currencyValueDecimal"":""3.573824963341119"",""currencyValueRaw"":""3573824963341119000""}"
"seq-market","2024-04-15 10:06:55.364","BUY_ITEMS","4974","","1","2fa8db297d3345effdef1cf8552fe3dd3c0b3e6879674569fd","0fe6a98c3269a57c","BR","desktop","windows","6.1","chrome","102.0.5005.61","{""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""605"",""txnHash"":""0x15de82a6cc780f7352920d56a81227567f5bd9ad65f497ff0b2c70948563442a"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""5.327970393703254"",""currencyValueRaw"":""5327970393703254000""}"
"seq-market","2024-04-15 10:06:55.364","BUY_ITEMS","4974","","1","2fa8db297d3345effdef1cf8552fe3dd3c0b3e6879674569fd","0fe6a98c3269a57c","BR","desktop","windows","6.1","chrome","102.0.5005.61","{""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""603"",""txnHash"":""0x15de82a6cc780f7352920d56a81227567f5bd9ad65f497ff0b2c70948563442a"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""2.9096783452248176"",""currencyValueRaw"":""2909678345224817700""}"
"seq-market","2024-04-15 10:06:55.364","BUY_ITEMS","4974","","1","2fa8db297d3345effdef1cf8552fe3dd3c0b3e6879674569fd","0fe6a98c3269a57c","BR","desktop","windows","6.1","chrome","102.0.5005.61","{""requestId"":"""",""tokenId"":""604"",""txnHash"":""0x15de82a6cc780f7352920d56a81227567f5bd9ad65f497ff0b2c70948563442a"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm""}","{""currencyValueDecimal"":""11.748178848136718"",""currencyValueRaw"":""11748178848136716000""}"
"seq-market","2024-04-15 09:26:11.950","BUY_ITEMS","0","","1","30586704ccb19ba34978ac9d715ba9e5dd3a6fa38f4eac200f","69fa890856cdfb1c","TR","desktop","windows","10.0","chrome","123.0.0.0","{""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""215"",""txnHash"":""0x077d7ad61785881766549a16b8cc9d5baf2a13dce62462aed9c0a152ef873a94"",""chainId"":""137""}","{""currencyValueDecimal"":""0.6082135235290317"",""currencyValueRaw"":""608213523529031700""}"
"seq-market","2024-04-15 09:26:11.950","BUY_ITEMS","0","","1","30586704ccb19ba34978ac9d715ba9e5dd3a6fa38f4eac200f","69fa890856cdfb1c","TR","desktop","windows","10.0","chrome","123.0.0.0","{""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""208"",""txnHash"":""0x077d7ad61785881766549a16b8cc9d5baf2a13dce62462aed9c0a152ef873a94"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""0.26044687212871265"",""currencyValueRaw"":""260446872128712640""}"
"seq-market","2024-04-15 09:40:14.855","BUY_ITEMS","0","","1","30586704ccb19ba34978ac9d715ba9e5dd3a6fa38f4eac200f","69fa890856cdfb1c","TR","desktop","windows","10.0","chrome","123.0.0.0","{""requestId"":"""",""tokenId"":""602"",""txnHash"":""0xbe113eb84c2c96a93c4a975789ab1e18058a13027c300df3b7af3de8d281b3fd"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm""}","{""currencyValueDecimal"":""0.8512952562374139"",""currencyValueRaw"":""851295256237413900""}"
"seq-market","2024-04-15 10:25:24.292","BUY_ITEMS","0","","1","30586704ccb19ba34978ac9d715ba9e5dd3a6fa38f4eac200f","fb4414084e1ceb05","NL","desktop","windows","10.0","chrome","123.0.0.0","{""requestId"":"""",""tokenId"":""211"",""txnHash"":""0x608b7b1557c3cc1fd13b38b528b9ec6e6d4d4c8c8cb6dc91c5a573866f40931a"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm""}","{""currencyValueDecimal"":""1.053907526509773"",""currencyValueRaw"":""1053907526509773000""}"
"seq-market","2024-04-15 15:20:28.806","BUY_ITEMS","0","","1","30586704ccb19ba34978ac9d715ba9e5dd3a6fa38f4eac200f","3ad3dccba7f92462","TR","desktop","windows","10.0","chrome","123.0.0.0","{""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""211"",""txnHash"":""0x02b783c90284840a50cc6d689f328c9c86efce1b4c97f9bbe981715241e870dc"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05""}","{""currencyValueDecimal"":""1.3167775491965859"",""currencyValueRaw"":""1316777549196586000""}"
"seq-market","2024-04-15 01:47:21.733","BUY_ITEMS","4974","","1","323695456b875dae9a554be0bb0dcc1842c584c3264d3fc449","c415492034c5e4da","BR","desktop","windows","10.0","chrome","123.0.0.0","{""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""214"",""txnHash"":""0x015b0bc664be3175747e4fa41039a4b4afcad55f8c56810e132db6fb26828cfe"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""0.6951148608241067"",""currencyValueRaw"":""695114860824106600""}"
"seq-market","2024-04-15 02:04:29.937","BUY_ITEMS","4974","","1","323695456b875dae9a554be0bb0dcc1842c584c3264d3fc449","f62d32eaba426a07","BR","desktop","windows","10.0","chrome","123.0.0.0","{""tokenId"":""216"",""txnHash"":""0x7413682bf8d590c72274b7e332e8f00beff1354fd69dc8e809a9469a51da7865"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":""""}","{""currencyValueDecimal"":""0.21009070645206757"",""currencyValueRaw"":""210090706452067550""}"
"seq-market","2024-04-15 12:40:31.641","BUY_ITEMS","4974","","1","323695456b875dae9a554be0bb0dcc1842c584c3264d3fc449","18bae096ac6c16f3","BR","desktop","windows","10.0","chrome","123.0.0.0","{""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""214"",""txnHash"":""0x839cd9ff364d5fb02e0f15e178330fc198a821b132c72dbb20fed52c4f834493"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05""}","{""currencyValueDecimal"":""0.41163425722362407"",""currencyValueRaw"":""411634257223624060""}"
"seq-market","2024-04-15 22:34:10.455","BUY_ITEMS","4974","","1","323695456b875dae9a554be0bb0dcc1842c584c3264d3fc449","fe14dd5b8d4fd434","BR","desktop","windows","10.0","chrome","123.0.0.0","{""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""216"",""txnHash"":""0xf20dcbe4ed33929c5cb0915000fbc472147d18b4f01c98fba13c885b4b339229"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05""}","{""currencyValueDecimal"":""0.263467852421472"",""currencyValueRaw"":""263467852421472060""}"
"seq-market","2024-04-15 15:48:20.108","BUY_ITEMS","4974","","1","36408aa5d27aa4b35587758d413c177d37d861140af59e7819","e02ee7f2ea6c87c4","BR","desktop","windows","10.0","chrome","123.0.0.0","{""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""601"",""txnHash"":""0x186d68c1ba9e5301561667d99d2a57912e7faf103cf43906ccf4611e73f320a9"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05""}","{""currencyValueRaw"":""2624746721582972000"",""currencyValueDecimal"":""2.624746721582972""}"
"seq-market","2024-04-15 15:48:20.108","BUY_ITEMS","4974","","1","36408aa5d27aa4b35587758d413c177d37d861140af59e7819","e02ee7f2ea6c87c4","BR","desktop","windows","10.0","chrome","123.0.0.0","{""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""602"",""txnHash"":""0x186d68c1ba9e5301561667d99d2a57912e7faf103cf43906ccf4611e73f320a9"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""4.206219564257812"",""currencyValueRaw"":""4206219564257811500""}"
"seq-market","2024-04-15 15:48:20.108","BUY_ITEMS","4974","","1","36408aa5d27aa4b35587758d413c177d37d861140af59e7819","e02ee7f2ea6c87c4","BR","desktop","windows","10.0","chrome","123.0.0.0","{""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""603"",""txnHash"":""0x186d68c1ba9e5301561667d99d2a57912e7faf103cf43906ccf4611e73f320a9"",""chainId"":""137""}","{""currencyValueRaw"":""1632537150145459700"",""currencyValueDecimal"":""1.6325371501454595""}"
"seq-market","2024-04-15 19:07:11.702","BUY_ITEMS","0","","1","377e464e46ed30870969857a93c189cb2670e8e3d89bf7a904","53f201ea82211f29","GB","desktop","windows","10.0","chrome","123.0.0.0","{""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""208"",""txnHash"":""0x380ea0e9ead27830c65668b0474abd448dd03a7dbf858bafd145003508ef6f73"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""2.6009591597542023"",""currencyValueRaw"":""2600959159754202600""}"
"seq-market","2024-04-15 19:07:11.702","BUY_ITEMS","0","","1","377e464e46ed30870969857a93c189cb2670e8e3d89bf7a904","53f201ea82211f29","GB","desktop","windows","10.0","chrome","123.0.0.0","{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""217"",""txnHash"":""0x380ea0e9ead27830c65668b0474abd448dd03a7dbf858bafd145003508ef6f73""}","{""currencyValueDecimal"":""7.084652607523644"",""currencyValueRaw"":""7084652607523644000""}"
"seq-market","2024-04-15 19:07:11.702","BUY_ITEMS","0","","1","377e464e46ed30870969857a93c189cb2670e8e3d89bf7a904","53f201ea82211f29","GB","desktop","windows","10.0","chrome","123.0.0.0","{""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""602"",""txnHash"":""0x380ea0e9ead27830c65668b0474abd448dd03a7dbf858bafd145003508ef6f73"",""chainId"":""137""}","{""currencyValueDecimal"":""4.662416075248221"",""currencyValueRaw"":""4662416075248221000""}"
"seq-market","2024-04-15 19:07:11.702","BUY_ITEMS","0","","1","377e464e46ed30870969857a93c189cb2670e8e3d89bf7a904","53f201ea82211f29","GB","desktop","windows","10.0","chrome","123.0.0.0","{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""604"",""txnHash"":""0x380ea0e9ead27830c65668b0474abd448dd03a7dbf858bafd145003508ef6f73""}","{""currencyValueDecimal"":""4.860911782826974"",""currencyValueRaw"":""4860911782826974000""}"
"seq-market","2024-04-15 19:07:11.702","BUY_ITEMS","0","","1","377e464e46ed30870969857a93c189cb2670e8e3d89bf7a904","53f201ea82211f29","GB","desktop","windows","10.0","chrome","123.0.0.0","{""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""201"",""txnHash"":""0x380ea0e9ead27830c65668b0474abd448dd03a7dbf858bafd145003508ef6f73"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""2.084474321449185"",""currencyValueRaw"":""2084474321449185000""}"
"seq-market","2024-04-15 21:04:05.776","BUY_ITEMS","0","","1","377e464e46ed30870969857a93c189cb2670e8e3d89bf7a904","1afb4e6c375e2990","GB","desktop","windows","10.0","chrome","123.0.0.0","{""txnHash"":""0xfc18b43633ef25761114ef1b8f7d1a839ecfc02dc5ec4b3c9af1cfb2319c6c50"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""213""}","{""currencyValueDecimal"":""1.681544919917195"",""currencyValueRaw"":""1681544919917195000""}"
"seq-market","2024-04-15 21:04:05.776","BUY_ITEMS","0","","1","377e464e46ed30870969857a93c189cb2670e8e3d89bf7a904","1afb4e6c375e2990","GB","desktop","windows","10.0","chrome","123.0.0.0","{""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""214"",""txnHash"":""0xfc18b43633ef25761114ef1b8f7d1a839ecfc02dc5ec4b3c9af1cfb2319c6c50"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422""}","{""currencyValueDecimal"":""1.3947863450431905"",""currencyValueRaw"":""1394786345043190500""}"
"seq-market","2024-04-15 21:04:05.776","BUY_ITEMS","0","","1","377e464e46ed30870969857a93c189cb2670e8e3d89bf7a904","1afb4e6c375e2990","GB","desktop","windows","10.0","chrome","123.0.0.0","{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""212"",""txnHash"":""0xfc18b43633ef25761114ef1b8f7d1a839ecfc02dc5ec4b3c9af1cfb2319c6c50""}","{""currencyValueDecimal"":""1.6399016249649288"",""currencyValueRaw"":""1639901624964928800""}"
"seq-market","2024-04-15 05:25:05.688","BUY_ITEMS","0","","1","43db1a70ddd193140db76e548a791cd87b5ee4ea92a9451391","0d3acdf91964c144","ID","desktop","linux","x86_64","chrome","124.0.0.0","{""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""601"",""txnHash"":""0x248336a6d71b5d107beaf314ab4843aec105b63fe5ca41a5564bdb12aff6e256"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""34.03204077189949"",""currencyValueRaw"":""34032040771899486000""}"
"seq-market","2024-04-15 05:25:05.688","BUY_ITEMS","0","","1","43db1a70ddd193140db76e548a791cd87b5ee4ea92a9451391","0d3acdf91964c144","ID","desktop","linux","x86_64","chrome","124.0.0.0","{""marketplaceType"":""amm"",""requestId"":"""",""tokenId"":""603"",""txnHash"":""0x248336a6d71b5d107beaf314ab4843aec105b63fe5ca41a5564bdb12aff6e256"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""2.25878054343447"",""currencyValueRaw"":""2258780543434470100""}"
